loss,mse_f1,mse_f2,mse_f3,mse_u_bc,mse_v_bc,mse_p_bc,a,b,c,d,e,f
5.578316688537598,0.0027549373917281628,0.0015289949951693416,0.004073878284543753,2.5082919597625732,0.025222832337021828,0.2969942092895508,1.0010000467300415,0.9990000128746033,0.9990000128746033,0.9990000128746033,0.9990000128746033,0.9990000128746033
5.328547477722168,0.041619714349508286,0.010339044965803623,0.02475767955183983,2.0594427585601807,0.026345117017626762,0.18835288286209106,1.0019755363464355,0.9980000257492065,0.997998833656311,0.9980012774467468,0.9980002641677856,0.9980006217956543
5.262842178344727,0.12168902903795242,0.008975939825177193,0.017989879474043846,1.9051154851913452,0.02712029218673706,0.14927633106708527,1.0029330253601074,0.9970000982284546,0.9969955086708069,0.9970070719718933,0.997000515460968,0.9970011115074158
5.213637828826904,0.09527181088924408,0.0021715357434004545,0.001706089940853417,1.8479499816894531,0.04990978538990021,0.14564242959022522,1.0038785934448242,0.9960011839866638,0.9959906339645386,0.9960132241249084,0.9960005283355713,0.9960009455680847
5.151834011077881,0.06131528690457344,0.001186518813483417,0.008939886465668678,1.744386911392212,0.06225951388478279,0.15120293200016022,1.0048080682754517,0.9950035214424133,0.994985044002533,0.9950177669525146,0.9950003027915955,0.9950006604194641
5.06655216217041,0.04922240227460861,0.00350193795748055,0.005556140560656786,1.5960173606872559,0.04954543337225914,0.16435644030570984,1.0057110786437988,0.9940059185028076,0.9939796328544617,0.9940206408500671,0.9940000772476196,0.9940001964569092
4.9781389236450195,0.04766857624053955,0.0034186982084065676,0.002504560863599181,1.439651370048523,0.03209466114640236,0.17488251626491547,1.0065747499465942,0.993007481098175,0.9929750561714172,0.9930222630500793,0.9929998517036438,0.9929994344711304
4.898046016693115,0.04576678201556206,0.003039764706045389,0.0029793744906783104,1.2973716259002686,0.0217018723487854,0.17764215171337128,1.0073866844177246,0.9920079112052917,0.9919712543487549,0.9920229315757751,0.9919995665550232,0.9919984936714172
4.8263421058654785,0.038786616176366806,0.00491909496486187,0.002480992814525962,1.1750502586364746,0.017947791144251823,0.17425915598869324,1.0081360340118408,0.9910072684288025,0.990967869758606,0.991022527217865,0.9909994006156921,0.9909973740577698
4.759718894958496,0.02842416614294052,0.007218159269541502,0.002432005014270544,1.06649911403656,0.016951430588960648,0.1669689267873764,1.0088129043579102,0.9900057911872864,0.9899644255638123,0.9900206923484802,0.9899994134902954,0.9899961352348328
4.693296909332275,0.018306611105799675,0.0070788967423141,0.006245690397918224,0.9583536982536316,0.01626981794834137,0.15746453404426575,1.0094060897827148,0.989003598690033,0.988960325717926,0.9890171885490417,0.9889995455741882,0.9889950156211853
4.622772216796875,0.011530301533639431,0.004356089048087597,0.011468465439975262,0.8398839831352234,0.015386255457997322,0.14769597351551056,1.0099018812179565,0.9880008697509766,0.9879550933837891,0.9880120158195496,0.987999677658081,0.9879943132400513
4.5518574714660645,0.009555208496749401,0.0013756143162027001,0.012569073587656021,0.7188366055488586,0.01477564312517643,0.13879381120204926,1.0102863311767578,0.9869976043701172,0.9869484305381775,0.9870054125785828,0.9869995713233948,0.9869940280914307
4.495888710021973,0.012306129559874535,0.00042856266372837126,0.010053446516394615,0.6250807642936707,0.01490025408565998,0.12900541722774506,1.0105528831481934,0.9859939813613892,0.9859399795532227,0.9859978556632996,0.9859992265701294,0.9859939217567444
4.466493606567383,0.014801285229623318,0.0013698759721592069,0.010349886491894722,0.5866495370864868,0.01566397212445736,0.1131582036614418,1.0107077360153198,0.984990119934082,0.9849290251731873,0.9849897027015686,0.9849987626075745,0.9849939942359924
